place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
57,W J Waters,0:59:31,5,1:04:31,-,-,-,-,M,-,5
58,H Groves,1:00:21,9,1:09:21,-,-,-,-,M,-,9
59,F Cliff,0:55:29,18,1:13:29,-,-,-,-,M,-,18
60,E J Ochs,1:00:48,9,1:09:48,-,-,-,-,M,-,9
61,A Fitzgerald,1:06:03,12,1:18:03,-,-,-,-,M,-,12
62,G  M Paris,1:01:29,11,1:12:29,-,-,-,-,M,-,11
63,J Block,1:02:01,7,1:09:01,-,-,-,-,M,-,7
64,O J Walton,1:02:02,12,1:14:02,-,-,-,-,M,-,12
65,E Phillips,1:02:03,8,1:10:03,-,-,-,-,M,-,8
66,A Brown,1:02:15,6,1:08:15,-,-,-,-,M,-,6
67,Dick Moody,1:02:25,10,1:12:25,-,-,-,-,M,-,10
68,W E Cox,1:01:57,8,1:09:57,-,-,-,-,M,-,8
69,F M Smith,1:05:07,13,1:18:07,-,-,-,-,M,-,13
70,G Seeling,1:06:48,12,1:18:48,-,-,-,-,M,-,12
71,H L Berg,1:05:87,15,1:20:87,-,-,-,-,M,-,15
72,George Meagher,1:05:37,15,1:20:37,-,-,-,-,M,-,15
73,T T Scholeditti,1:08:03,15,1:23:03,-,-,-,-,M,-,15
74,M Mobbs,1:08:04,11,1:19:04,-,-,-,-,M,-,11
75,L Agezelow,1:13:04,15,1:28:04,-,-,-,-,M,-,15
76,G Evans,1:08:39,7,1:15:39,-,-,-,-,M,-,7
77,E Carbel,1:19:09,10,1:29:09,-,-,-,-,M,-,10
78,Hal Meyer,1:10:55,8,1:18:55,-,-,-,-,M,-,8
79,A Leiser,1:13:17,12,1:25:17,-,-,-,-,M,-,12
80,J R Kelly,1:13:46,5,1:18:46,-,-,-,-,M,-,5
81,L F Brown,1:14:21,11,1:25:21,-,-,-,-,M,-,11
82,W J Brann,1:15:34,10,1:25:34,-,-,-,-,M,-,10
83,H Henderson,1:16:47,9,1:25:47,-,-,-,-,M,-,9
84,Thomas Lowe,1:16:23,6,1:22:23,-,-,-,-,M,-,6
85,M Lesser,1:16:58,9,1:25:58,-,-,-,-,M,-,9
86,J O Greenwell,1:17:11,10,1:27:11,-,-,-,-,M,-,10
87,L Stoff,1:18:05,10,1:28:05,-,-,-,-,M,-,10
88,R Clapp,1:18:14,14,1:32:14,-,-,-,-,M,-,14
89,J A Cook,1:20:28,10,1:30:28,-,-,-,-,M,-,10
90,John Flanagan,1:20:28,15,1:35:28,-,-,-,-,M,-,15
91,W Mitchell,1:20:35,13,1:33:35,-,-,-,-,M,-,13
92,L Lazar,1:24:05,12,1:36:05,-,-,-,-,M,-,12
93,S Jacobs,1:25:31,15,1:40:31,-,-,-,-,M,-,15
94,G C Day,1:25:37,15,1:40:37,-,-,-,-,M,-,15
95,Dick W McCarthy,-,-,-,-,-,-,-,M,-,-
